2016,Tabasco,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0
2016,Tabasco,Hostigamiento sexual,Hostigamiento sexual,1,7,3,4,7,9,10
2016,Tabasco,Violaci�n simple,Violaci�n simple,13,13,18,16,16,30,25
2016,Tabasco,Violaci�n equiparada,Violaci�n equiparada,0,0,1,0,0,0,0
2016,Tabasco,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,12,16,24,38,42,34,42
2016,Tamaulipas,Abuso sexual,Abuso sexual,0,0,0,0,0,0,11
2016,Tamaulipas,Acoso sexual,Acoso sexual,2,2,5,4,3,0,0
2016,Tamaulipas,Hostigamiento sexual,Hostigamiento sexual,0,0,3,2,0,5,9
2016,Tamaulipas,Violaci�n simple,Violaci�n simple,40,37,39,71,68,39,30
2016,Tamaulipas,Violaci�n equiparada,Violaci�n equiparada,0,0,0,0,0,0,0
2016,Tamaulipas,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,24,29,49,54,31,46,32
2016,Tlaxcala,Abuso sexual,Abuso sexual,1,7,1,2,2,0,1
2016,Tlaxcala,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0
2016,Tlaxcala,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0
2016,Tlaxcala,Violaci�n simple,Violaci�n simple,5,0,1,4,3,5,6
2016,Tlaxcala,Violaci�n equiparada,Violaci�n equiparada,0,0,0,0,0,0,0
2016,Tlaxcala,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,1
2016,Veracruz de Ignacio de la Llave,Abuso sexual,Abuso sexual,6,8,8,4,5,4,4
2016,Veracruz de Ignacio de la Llave,Acoso sexual,Acoso sexual,10,7,7,6,9,4,6
2016,Veracruz de Ignacio de la Llave,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0
2016,Veracruz de Ignacio de la Llave,Violaci�n simple,Violaci�n simple,8,10,7,7,6,8,7
2016,Veracruz de Ignacio de la Llave,Violaci�n equiparada,Violaci�n equiparada,0,0,0,0,0,0,0
2016,Veracruz de Ignacio de la Llave,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,21,33,27,29,20,22,28
2016,Yucatan,Abuso sexual,Abuso sexual,38,32,45,42,43,32,42
2016,Yucatan,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0
2016,Yucatan,Hostigamiento sexual,Hostigamiento sexual,2,0,1,1,2,2,1
2016,Yucatan,Violaci�n simple,Violaci�n simple,19,13,16,20,25,18,19
2016,Yucatan,Violaci�n equiparada,Violaci�n equiparada,0,0,0,0,0,0,0
2016,Yucatan,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,2,1,1,1,1,0
2016,Zacatecas,Abuso sexual,Abuso sexual,0,0,0,0,0,0,0
2016,Zacatecas,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0
2016,Zacatecas,Hostigamiento sexual,Hostigamiento sexual,0,0,1,1,3,1,0
2016,Zacatecas,Violaci�n simple,Violaci�n simple,10,13,11,14,11,13,12
2016,Zacatecas,Violaci�n equiparada,Violaci�n equiparada,1,3,5,3,5,4,5
2016,Zacatecas,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,6,11,13,14,23,17,16
2017,Aguascalientes,Abuso sexual,Abuso sexual,0,0,0,0,0,0,0
2017,Aguascalientes,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0
2017,Aguascalientes,Hostigamiento sexual,Hostigamiento sexual,0,1,2,2,2,4,0
2017,Aguascalientes,Violaci�n simple,Violaci�n simple,11,5,11,10,14,19,19
2017,Aguascalientes,Violaci�n equiparada,Violaci�n equiparada,5,3,1,6,8,6,5
2017,Aguascalientes,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,17,21,22,19,30,33,27
2017,Baja California,Abuso sexual,Abuso sexual,80,75,102,97,105,81,127
2017,Baja California,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0
2017,Baja California,Hostigamiento sexual,Hostigamiento sexual,9,7,9,9,10,7,8
2017,Baja California,Violaci�n simple,Violaci�n simple,44,30,66,50,49,53,69
2017,Baja California,Violaci�n equiparada,Violaci�n equiparada,28,32,41,35,40,39,23
2017,Baja California,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,15,22,14,19,16,31,28
2017,Baja California Sur,Abuso sexual,Abuso sexual,19,8,19,14,14,26,26
2017,Baja California Sur,Acoso sexual,Acoso sexual,0,4,3,0,0,0,3
2017,Baja California Sur,Hostigamiento sexual,Hostigamiento sexual,2,1,0,0,0,2,2
2017,Baja California Sur,Violaci�n simple,Violaci�n simple,14,12,8,7,12,18,8
2017,Baja California Sur,Violaci�n equiparada,Violaci�n equiparada,1,2,7,1,0,2,4
2017,Baja California Sur,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,2,1,1,0,2,6,3
2017,Campeche,Abuso sexual,Abuso sexual,4,2,3,2,4,3,4
2017,Campeche,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0
2017,Campeche,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0
2017,Campeche,Violaci�n simple,Violaci�n simple,4,4,8,3,7,4,3
2017,Campeche,Violaci�n equiparada,Violaci�n equiparada,4,8,6,3,5,12,6
